id,eng__001,eng__002,eng__003,eng__004,afr__001,afr__002,afr__003,afr__004,zul__001,zul__002,zul__003,zul__004,xho__001,xho__002,xho__003,xho__004,xho__005,ssw__001,ssw__002,ssw__003,ssw__004,ssw__005,nde__001,nde__002,nde__003,tsn__001,tsn__002,tsn__003,nso__001,nso__002,nso__003,nso__004,sot__001,sot__002,sot__003,ven__001,ven__002,ven__003,ven__004,ven__005,tso__001,tso__002,tso__003,tso__004
dsac_multi_math_00857,switch off,,,,afskakel,,,,cisha,,,,cima,,,,,cisha,,,,,cima,,,tima,,,tima,,,,tima,,,-dzima,tsima,,,,tima,,,
dsac_multi_math_00858,switch on,,,,aanskakel,,,,khanyisa,layitha,,,layita,khanyisa,vula,vulela,,layitha,khanyisa,,,,khanyisa,,,tshuba,bonesa,,tšhuma,gotetša,thumaša,,kgantsha,bonesa,,funga,,,,,lumeka,,,
dsac_multi_math_00859,symbol,,,,simbool,,,,uphawu,isifanekiselo,,,umqondiso,isimboli,uphawu,,,luphawu,,,,,itshwayo,iphawu,,sekai,,,sešupo,seka,,,letshwao,sesupo,,tshiga,,,,,simbolo,mfungho,,
dsac_multi_math_00860,symmetrical adj.,,,,simmetries,,,,fanana nxazombili,,,,ngokolingano-macala,,,,,fananisekako,,,,,bandekebulingana,,,lekalekanang,,,lekanetšego,,,,nyalanang,,,ndinganahuvhili,,,,,swiphemu-ringana,,,
dsac_multi_math_00861,system,,,,stelsel,,,,inqubo,,,,isixokelelwano,isistimu,,,,indlela,inchubo,,,,irherho,,,thulaganyo,,,dithotirišano,,,,hlohlomelo,,,sisiṱeme,,,,,sisiteme,,,
dsac_multi_math_00862,table {rows and columns},,,,tabel,,,,uhlu,,,,uluhlu ngokwemihlathi,imiqolo,,,,lithebula,,,,,ithebula,,,lenaneo,,,tlhopho,lenaneo,,,tafole,hlohlomiso,,thebulu,ṱafula,,,,tafula,,,
dsac_multi_math_00863,table {multiplication},,,,tafel,,,,ithebula,,,,itheyibhile,,,,,lithebula,,,,,ithebulabuyelelo,,,lenanekatiso,,,lenaneo,,,,theibole,,,thebulu,,,,,tafula,,,
dsac_multi_math_00864,tabulate,,,,tabelleer,,,,hlela ngezinhla,,,,hlela ngokwemihlathi,hlela ngokwemiqolo,,,,thebula,hlela,,,,hlela ngokwethebula,thebula,,rulaganya,,,go hlopha,beakanya,,,hlohlomisa,,,tevhekanya,,,,,longoloxa,xaxameta,,
dsac_multi_math_00865,tabulation,,,,tabellering,,,,ukuhlela ngezinhla,,,,uhlelo ngokwemihlathi,uhlelo ngokwemiqolo,,,,kuhlela,kuthebula,,,,ukuhlela ngokwethebula,,,thulaganyo,,,tlhopho,peakanyo,,,tlhohlomiso,,,thevhekanyo,,,,,nongoloko,nxanxamelo,,
dsac_multi_math_00866,take away,,,,wegneem,wegvat,,,susa,khipha,,,thabatha,,,,,susa,khipha,,,,susa,khupha,,ntsha,tlosa,,ntšha,tloša,,,tlosa,,,-ṱusa,,,,,susa,,,
dsac_multi_math_00867,tall adj. <taller, tallest, taller than>,,,,lank,,,,-de,,,,ende,,,,,-dze,,,,,-de,,,-leele,,,telele,,,,lelele,,,-lapfu,ndapfu,,,,ku leha,vutlakuki,,
dsac_multi_math_00868,tally n. {data handling},,,,telling,,,,ukuvumelana,,,,uqhoqhoza,ukubala ngezihlanu,,,,ithali,,,,,ithali,,,nyalana,,,palotekantšhi,,,,dithali,,,thali,,,,,ndzinganiso,nhlayelo wa xintlhanu,,
dsac_multi_math_00869,tangent,,,,raaklyn,,,,ithanjenti,,,,ithanjenti,,,,,ithenjenti,,,,,ithanjeti,,,molakgomi,,,mothalokgoma,,,,thanjente,,,thanzhenthi,,,,,thanjete,,,
dsac_multi_math_00870,tangram,,,,tangram,,,,isiphico saseshayina,,,,ithangramu,,,,,ithangramu,,,,,ithangramu,,,molakgomi,tankeramo,,tankramo,,,,thankramo,,,thaneramu,,,,,thangiramu,,,
dsac_multi_math_00871,tape measure,,,,maatband,meetband,,,isikalibude,,,,iteyiphu yokumejarisha,iteyiphu yokulinganisa,,,,ithephu yekukala,,,,,itheyibhu yokulinganisa,,,selekanyi,,,theipitekanyo,theipi,,,theipi,,,theiphi ya u kala,,,,,thepi yo pima,,,
dsac_multi_math_00872,tax n.,,,,belasting,,,,intela,,,,irhafu,,,,,intsela,umtselo,,,,umthelo,,,lekgetho,,,motšhelo,,,,lekgetho,,,muthelo,,,,,ndzuvo,xibalo,muthelo,
dsac_multi_math_00873,teaspoon <5 ml>,,,,teelepel,,,,ukhezwana,ithisipunu,,,itispuni,,,,,ithispunu,,,,,utelebhula,,,leswana,,,lehwana la tee,thispune,,,thisipune,,,tshilebula,,,,,xilepulana,thisipuni,,
dsac_multi_math_00874,television,television set,,,televisie,,,,umabonisakude,umabonakude,,,ithelevizhini,umabonwakude,,,,mabonakhashane,ithelevishini,,,,ithelevitjhini,umabonwakude,,thelebišene,,,thelebišene,,,,thelevishene,,,thelevishini,,,,,thelevhixini,,,
dsac_multi_math_00875,tell the time,,,,sê hoe laat dit is,,,,shono isikhathi,,,,xela ixesha,,,,,shano sikhatsi,,,,,yitjho isikhathi,,,ke nako mang,,,bolela nako,,,,bolela nako,,,amba tshifhinga,,,,,vula nkarhi,boxa nkarhi,,
dsac_multi_math_00876,temperature <°C>,,,,temperatuur,,,,izinga lokushisa,,,,iqondo lobushushu,ithempritsha,,,,lizingakushisa,,,,,izinga lokutjhisa,,,themperetšhara,,,thempheretšha,kelophišo,,,themperetjhara,,,mufhiso,thempharetsha,,,,themparacha,mahisele,,
dsac_multi_math_00877,ten,,,,tien,,,,ishumi,,,,ishumi,,,,,lishumi,,,,,itjhumi,,,lesome,,,lesome,,,,leshome,,,fumi,,,,,khume,,,
dsac_multi_math_00878,tens <used in the plural in this case>,T <Abbreviation/ used in e.g. adding>,,,tiene,,,,amashumi,,,,amashumi,,,,,emashumi,,,,,amatjhumi,,,masome,,,T,masome,,,mashome,,,mahumi,,,,,makume,,,
dsac_multi_math_00879,tenth {fraction},,,,tiende,,,,(Sh) iqhezu lokweshumi,,,,isinye eshumini,,,,,kwelishumi,,,,,kwetjhumi,,,nngwe-someng,,,ya bolesome,,,,karolo ya leshome,,,tshafumi,,,,,vukhume,,,
dsac_multi_math_00880,tessellate,,,,tesselleer,,,,thothanisa imifanekiso,,,,ithesilethi,ukuthayilisha,,,,yamanisa,matanisa,theseletha,,,theseleyitha,,,momaganya,kgotlaganya,,pataganya,,,,momahanya,,,theselethe,,,,,hlanganisela,theseleta,,
dsac_multi_math_00881,tessellation,,,,tessellasie,verteëling,,,uthothanisomifanekiso,,,,ithesileyishini,ukuthayilisha,,,,kuyamanisa,kumatanisa,,,,ukutheseleyitha,,,momagano,,,pataganyo,,,,momahanyo,,,mutheseletho,,,,,nhlanganiselo,theselexini,,
dsac_multi_math_00882,test n.,,,,toets,,,,isivivinyo,,,,uvavanyo,,,,,luhlolo,sivivinyo,,,,ukuhlola,,,teko,,,teko,moleko,,,teko,,,ndingo,,,,,xikambelwana,,,
dsac_multi_math_00883,tetrahedron,,,,tetraëder,viervlak,,,usigaxamacalane,,,,itethrahedroni,,,,,busone,ithethahedroni,,,,ithethahedroni,,,khutlotharotlhakorenne,,,sebopegohlakorenne,tetrahetrone,,,thetrahedrone,,,thethirahedironi,,,,,thenthirahedironi,,,
dsac_multi_math_00884,therefore,,,,dus,,,,ngakho-ke,,,,ngoko ke,,,,,ngako-ke,,,,,yeke,,,ka jalo,ka moo,,ka tsela yeo,ka fao,,,ka hoo,,,ngauralo,,,,,hikokwalaho,,,
dsac_multi_math_00885,thick adv. <thicker, thickest>,,,,dik,,,,okulugqinsi,,,,ngqindilili,,,,,gcinsi,,,,,maporodlha,mabhombo,,kima,,,koto,,,,tenya,,,-denya,,,,,tsindziyela,,,
dsac_multi_math_00886,thin <thinner, thinnest>,,,,dun,,,,okulucwephe,,,,cekethekileyo,,,,,-ncane,-ncama,lula,,,matsikana,,,-sesane,,,tshese,,,,tshesane,,,-sekene,,,,,lala,,,
dsac_multi_math_00887,third {fraction},,,,derde,,,,iqhezu lokuthathu,,,,isinye esithathwini,,,,,kwesitsatfu,,,,,isithathu,kwesithathu,,nngwe -tharong,,,teetharong,,,,nngwe borarong,,,tshararu,ya vhuraru,,,,nharhu,,,
dsac_multi_math_00888,third number {space and position},,,,derde nommer,,,,inombolo yesithathu,,,,inani lesithathu,,,,,inombolo yesitsatfu,,,,,inimboro yesithathu,,,palo ya boraro,,,palo ya boraro,nomoro ya boraro,,,palo ya boraro,,,nomboro ya vhuraru,,,,,nomboro ya vunharhu,,,
dsac_multi_math_00889,thousand,,,,duisend,,,,inkulungwane,,,,iwaka,,,,,inkhulungwane,,,,,ikulungwane,,,sekete,,,sekete,,,,sekete,,,tshigidi,,,,,gidi,,,
dsac_multi_math_00890,thousands,Th <Abbreviation/ used in e.g.,,,duisende,,,,izinkulungwane,,,,amawaka,,,,,tinkhulungwane,,,,,iinkulungwane,,,dikete,,,Th,dikete,,,dikete,,,zwigidi,,,,,magidi,,,
dsac_multi_math_00891,thousandth {fraction},,,,duisendste,,,,iqhezu lenkulungwane,,,,isinye ewakeni,,,,,kwenkhulungwane,,,,,kwekulungwane,,,nngwe-keteng,,,ya bosekete,,,,karolo ya sekete,,,tsha gidi,,,,,vugidi,xa gidi,,
dsac_multi_math_00892,three,,,,drie,,,,kuthathu,,,,isithathu,,,,,kutsatfu,,,,,thathu,,,tharo,,,tharo,,,,tharo,,,raru,,,,,nharhu,,,
dsac_multi_math_00893,three-dimensional,3D <Abbreviation>,,,driedimensioneel,,,,nhlangothintathu,,,,eneenkangeleko ezintathu,,,,,lokunhlangotsintsatfu,macelematsatfu,,,,-busontathu,,,tlhakoretharo,,,tekanyotharo,hlakoretharo,,,mahlakore a mararo,,,siararu,,,,,xa matlhelo manharhu,,,
dsac_multi_math_00894,three-dimensional shape,,,,driedimensionele vorm,,,,umfanekiso onhlangothintathu,,,,imo enembonakalo yeenkangeleko ezintathu,,,,,macelematsatfu,nhlangotsintsatfu,,,,ijamo elibusontathu,ubungako obumahlandlhamathathu,,popegotlhakoretharo,,,sebopego sa tekanyotharo,sebopego sa hlakoretharo,,,sebopeho se mahlakore a mararo,,,tshivhumbeo tsha siararu,,,,,xa xivumbeko xa matlhelo manharhu,,,
dsac_multi_math_00895,threes,,,,dries,,,,ngakuthathu,ngantathu,,,ngezithathu,,,,,ngakutsatfu,,,,,ngakuthathu,,,seraro,,,ka ditharo,diraro,,,ka boraro,,,nga tharu,nga tharu-tharu,,,,nharhu-nharhu,,,
dsac_multi_math_00896,three squared <32>,,,,drie tot die mag twee,,,,untathu oziphindayo,,,,isithathu esiziphindaphindayo,,,,,kutsatfu phindza kabili,,,,,thathubukwere,,,tharo gabedi,,,tharo ka matlafatšo ya pedi,,,,tharo matleng a bobedi,,,raru kavhili,,,,,nharhu hi kambirhi,xikwere xa nharhu,,
dsac_multi_math_00897,Thursday,,,,Donderdag,,,,uLwesine,,,,ulweSine,,,,,Lesine,,,,,uLesine,,,Labone,,,Labone,,,,Labone,,,Ḽavhuṋa,,,,,Ravumune,,,
dsac_multi_math_00898,time,,,,tyd,,,,isikhathi,,,,ixesha,,,,,sikhatsi,,,,,isikhathi,,,nako,,,nako,,,,nako,,,tshifhinga,,,,,nkarhi,,,
dsac_multi_math_00899,time reading,reading of time,,,lees van tyd,,,,ukubheka isikhathi,,,,ukujonga ixesha,ukufundwa kwexesha,,,,kufundza sikhatsi,,,,,ukufundwa kwesikhathi,,,puiso nako,,,go bala nako,,,,ho bala nako,,,vhala tshifhinga,,,,,ku hlayela nkarhi,ku hlaya nkarhi,,
dsac_multi_math_00900,times {multiplication tables},,,,maal,,,,phindaphinda,,,,phindaphinda,,,,,phindzaphindza,,,,,buyabuyelela,,,atisa,ga -,,atiša,,,,atisa,,,andisa,,,,,andzisa,,,
dsac_multi_math_00901,tip,apex,vertex,,toppunt,top,,,ichopho,isihloko sechopho,,,incam,i-apheksi,,,,sicongo,,,,,itlobo,ipente,,ntlhana,,,ntlha,ntlhorana,makopanong,,vetheks,,,ṱhodzi,,,,,nthodzwi,makumu,maninginingini,nhlohlorhi
dsac_multi_math_00902,to <preposition>,,,,voor,,,,ngaphambi,,,,phambi,,,,,ku,,,,,kuya ku,ngaphambi kwa,,go,,,go ya,,,,ho,,,u ya kha,,,,,ku ya,ku nga si,,
dsac_multi_math_00903,today {time},,,,vandag,,,,namuhla,,,,namhlanje,,,,,lamuhla,namuhla,,,,namhlanje,,,gompieno,,,lehono,mamohla,naase,,kajeno,,,namusi,,,,,namuntlha,,,
dsac_multi_math_00904,tomorrow {time},,,,môre,,,,kusasa,,,,ngomso,,,,,kusasa,,,,,kusasa,,,ka moso,,,gosasa,ka moswane,,,hosane,,,matshelo,,,,,mundzuku,,,
dsac_multi_math_00905,top {space and position},,,,top,,,,phezulu,,,,incopho,,,,,sicongo,etulu,,,,isiqongolo,isitlhori,,setlhoa,,,godimo,,,,hodimo,tlhorong,,nṱha,,,,,ehenhla,,,
dsac_multi_math_00906,total,sum,,,totaal,,,,isamba,,,,itotali,iyonke,,,,samba,sekukonkhe,linani,,,isamba,inani,,palogotlhe tlhakana,,,palomoka,,,,kaofela,paloyohle,,ṱhanganyelo,thothaḽa,tshivhaloguṱe,,,ntsengo,,,
dsac_multi_math_00907,total amount,,,,totale bedrag,,,,isamba semali,,,,ixabiso lilonke,,,,,linani leliphelele,,,,,isamba esipheleleko,,,bokana,,,palomoka,,,,kaofela,,,ṱhanganyelo,mutengo-guṱe,,,,ntsengo wa,,,
dsac_multi_math_00908,total cost,,,,totale koste,totale onkoste,,,isamba sentengo,,,,isambuku,,,,,tindleko letiphelele,,,,,isamba sentengo,,,tlhotlhwa yotlhe,tlhwatlhwa yotlhe,madi- otlhe,thekomoka,,,,ditshenyehelo kaofela,,,mutengo wo fhelelaho,mutengo woṱhe wo fhelela,,,,ntsengo wa nxavo,,,
dsac_multi_math_00909,total expenditure,,,,totale uitgawe,,,,isamba sezindleko,,,,inkcitho iyonke,indleko iyonke,,,,imali lesetjentisiwe,,,,,isamba seendleko,,,ditshenyegelo tsotlhe,,,tshenyegelomoka,,,,ditjeo kaofela,,,ṱhanganyelo ya zwibviswa,tshinyalelo yoṱhe yo fhelela,,,,ntsengo wa tihakelelo,,,
dsac_multi_math_00910,total length,,,,totale lengte,,,,isamba sobude,,,,ubude bubonke,,,,,budze lobuphelele,,,,,ubude obupheleleko,,,boleele jotlhe,,,botelelemoka,,,,bolelele kaofela,,,vhulapfu ho fhelelaho,,,,,ntsengo wa vulehi,vulehi hinkwabyo,,
dsac_multi_math_00911,total price,,,,totale prys,,,,isamba sentengiso,,,,ixabiso elipheleleyo,,,,,intsengo lephelele,,,,,isamba sentengo,,,tlhwatlhwa yotlhe,,,thekomoka,,,,theko kaofela,,,mutengo wo fhelelaho,mutengo-guṱe,,,,ntsengo wa nxavo,,,
dsac_multi_math_00912,total value,,,,totale waarde,,,,isamba senani,inani eliphelele,,,ixabiso lilonke,,,,,linani leliphelele,,,,,isamba senanintengo,,,boleng jotlhe,tlhwatlhwa yotlhe,,bolengmoka,,,,boleng kaofela,,,ndeme yo fhelelaho,ndeme-guṱe,,,,ntsengo wa nxavo,ntsengo wa,,
dsac_multi_math_00913,to the left of,,,,links van,,,,ngakwesokunxele kwa,,,,ngasekhohlo kwe,,,,,ngesencele se,,,,,ngesinceleni se,,,molemeng wa,,,go ya go la nngela la,,,,ka ho le letshehadi,,,kha tsha monde tsha,,,,,eximatsini xa,,,
dsac_multi_math_00914,to the right of,,,,regs van,,,,ngakwesokudla kwa,,,,ngasekunene kwe,,,,,ngesekudla se,,,,,ngesidleni se,,,mojeng wa,,,go ya go la go ja la,go ya go la mmagoja la,,,ka ho le letona,,,kha tshauḽa tsha,,,,,exineneni xa,,,
dsac_multi_math_00915,trace v.,,,,natrek,aftrek,,,qopha,,,,ukutreyisa,,,,,tsatsisa,,,,,gadangisela,khuphela,gwalululela,gatisa,,,latišiša,,,,sehella,,,-tevhedzela,,,,,thireyisa,landzelerisisa,gantlanyisa,
dsac_multi_math_00916,tracing n.,,,,natreksel,natekening,,,ukuqopha,,,,ukutreyisa,ukulanda umkhondo {womzobo},,,,kukopa ngekucindzetela,kufunisela,,,,igadangiselo,ikhuphelo,igwalululelo,kgatiso,,,tatišišo,,,,ho sehella,,,u tevhedzela,u ṱhireisa,u tevhelela,,,hi ku landzelerisa,,,
dsac_multi_math_00917,trapezium,,,,trapesium,,,,ithraphiziyamu,,,,itraphiziyamu,,,,,ithraphiziyamu,,,,,ithrapeziyamu,,,terapesiamo,,,trapesiamo,,,,traphesiamo,,,thirapeziamu,,,,,thirapheziyamu,,,
dsac_multi_math_00918,triangle,,,,driehoek,,,,unxantathu,,,,unxantathu,,,,,calatsatfu,,,,,uncantathu,,,khutlotharo,,,khutlotharo,,,,kgutlotharo,,,thofunḓe-raru,ṱhiraiengeḽe,,,,thirayengele,yinhla-dzi-nharhu,,
dsac_multi_math_00919,triangular adj.,,,,driehoekig,driekantig,,,okusanxantathu,,,,bunxantathu,emilise okonxantathu,,,,calatsatfu,,,,,sancantathu,,,sekhutlotharo,,,ya khutlotharo,,,,e kgutlo di tharo,,,ngaho ṱhofunḓe-raru,,,,,xithirayengele,xiyinhla-dzi-nharhu,,
dsac_multi_math_00920,triangular number,,,,driehoekgetal,,,,inombolo engunxantathu,,,,inani elibunxantathu,,,,,nombolocalatsatfu,,,,,inomboro esancantathu,,,palosekhutlotharo,,,nomoro ya khutlotharo,,,,nomoro e kgutlo di tharo,,,nomboro ya ṱhofunḓe-raru,nomboro ya thiraiengeḽe,,,,nomboro ya xithirayengele,nomboro ya xiyinhla-dzi-nharhu,,
dsac_multi_math_00921,triangular prism,,,,driehoekige prisma,,,,iphrizimu engunxantathu,,,,iphrizimu ebunxantathu,,,,,iphrizimu lecalatsatfu,,,,,iphrizimu esancantathu,,,perisimesekhutlotharo,,,prisima ya khutlotharo,,,,priseme e kgutlo di tharo,,,thofunḓe-raru i vhonadzaho,,,,,phirizimu ya yinhla-dzi-nharhu,,,
dsac_multi_math_00922,trillion <Great Britain>,,,,triljoen,,,,isigidintathu,ithriliyoni,,,itriliyoni,,,,,ithriliyoni,,,,,ithriliyoni,,,terilione,,,trilione,,,,trilione,,,thiriḽioni,,,,,thiriliyoni,,,
dsac_multi_math_00923,true,,,,waar,,,,iqiniso,,,,eyinyaniso,,,,,liciniso,,,,,liqiniso,,,nnete,,,nnete,,,,nnete,,,ngoho,,,,,ntiyiso,,,
dsac_multi_math_00924,true number sentence,,,,ware getallesin,,,,umusho wezinombolo wempela,,,,isivakalisi-manani esisiso,,,,,umushonombolo loliciniso,,,,,umutjhonomboro oliqiniso,,,polelopalonnete,,,palofoko ya nnete,,,,polelopalo ya dinomoro,,,fhungombalo vhukuma,,,,,xivulwa nomboro xa ntiyiso,,,
dsac_multi_math_00925,Tuesday,,,,Dinsdag,,,,uLwesibili,,,,uLwesibini,,,,,Lesibili,,,,,uLesibili,,,Labobedi,,,Labobedi,,,,Labobedi,,,Ḽavhuvhili,,,,,Ravumbirhi,,,
dsac_multi_math_00926,twelfth,,,,twaalfde,,,,okweshumi nambili,,,,isinye kwishumi elinambini,,,,,kwelishumi nakubili,,,,,kwetjhumi nambili,,,nngwesomepeding,,,ya bolesomepedi,,,,karolo ya leshomepedi,,,tsha fumimbili,,,,,vukhume-mbirhi,,,
dsac_multi_math_00927,twice,,,,twee keer,twee maal,,,kabili,,,,kabini,,,,,kabili,,,,,kabili,,,ga bedi,,,gabedi,,,,habedi,,,luvhili,kavhili,,,,hi kambirhi,ha kambirhi,,
dsac_multi_math_00928,two,,,,twee,,,,-bili,,,,isibini,,,,,bili,,,,,bili,,,pedi,,,pedi,,,,pedi,,,mbili,,,,,mbirhi,,,
dsac_multi_math_00929,two-digit number,,,,tweesyfergetal,,,,unombolombili,,,,inani elimalungu mabini,,,,,inombolonhlavu tibili,,,,,inomboro yamadijithi amabili,,,palonokopedi,,,palonomoropedi,,,,nomoro ya meno e mmedi,,,mbalo ya nomboro mbili,nomboro ya didzhithi mbili,,,,nomboro ya tidijiti-mbirhi,,,
dsac_multi_math_00930,twos,,,,twees,,,,ngakubili,,,,ngezibini,,,,,ngakubili,,,,,ngakubili,,,bobedi,,,ka dibedi,,,,ka bobedi,,,-mbili-mbili,,,,,hi swimbirhi-mbirhi,,,
dsac_multi_math_00931,under {space and position},,,,onder,,,,phansi kwa,ngaphansi kwa,,,ngaphantsi,,,,,phasi,phansi,,,,ngaphasi,,,-tlase -,,,fase,tlase,,,tlasa,,,fhasi ha,,,,,ehansi ka,,,
dsac_multi_math_00932,underneath {space and position},,,,onder,onderkant,,,ngaphansi kwa,phansi kwa,,,ngaphantsi,,,,,ngephasi,ngephansi,,,,ngaphasi,,,ka fa tlase,,,fase,tlase,,,tlasa,,,fhasi ha,,,,,ehansi ka,,,
dsac_multi_math_00933,understand,,,,verstaan,begryp,,,qonda,,,,qonda,,,,,kucondzisisa,,,,,zwisisa,,,tlhaloganya,,,kwešiša,,,,utlwisisa,,,pfesesa,u pfesesa,,,,ku twisisa,,,
dsac_multi_math_00934,uneven number,odd number,,,ongelyke getal,onewe getal,,,ugwejenombolo,,,,inani elimnqakathi,umnqakathi,,,,inombolo lengahlukaniseki,inombolo lugweje,imisalela,,,inomboro emswenya,,,palomafeta,,,palo ya go se lekanele,palo ya go se arolwe ka pedi,palohlokatekanelo,,palo e sa aroleheng ka pedi,,,nomboro tshiṱahe,nomboro dza odo,nomboro tshiṱahe,,,nhlayo-mfadzenga,nomboro ya odo,,
dsac_multi_math_00935,union,,,,vereniging,,,,iqoqongxube,,,,umanyano,,,,,inhlanganiso,,,,,ihlangano,ibumbano,,setekopano,,,kopano,,,,kopano,,,mbumbano,,,,,nhlengelo,,,
dsac_multi_math_00936,unit n.,,,,eenheid,,,,umuvo,,,,umvo,,,,,iyunithi,,,,,umuvo,iyunithi,,motso,,,motšo,palonngwe,palotee,,motso,,,yunithi,nyoga,,,,vun’we,,,
dsac_multi_math_00937,units <our numeric system is divided into thousands, hundreds, tens and units>,U <Abbreviation>,,,ene,,,,imivo,,,,imivo,iiyunithi,,,,emayunithi,,,,,imivo,amayunithi,,metso,,,U,metšo,,,diyuniti,,,vhuthihi,yunitsi,,,,tiyuniti,vun’we,,
dsac_multi_math_00938,unit of measurement,,,,maateenheid,,,,isilinganisi,,,,isilinganiselo,,,,,iyunithi yekukala,,,,,umuvosilinganiso,,,keloselekanyo,,,yunitikelo,,,,yuniti ya ho metha,,,nyoga ya muelo,,,,,mpimo wa xikalo,,,
dsac_multi_math_00939,unknown number,,,,onbekende getal,,,,inombolo ecashile,,,,inani elingaziwayo,inani elifunwayo,,,,inombolo lengatiwa,,,,,inomboro engaziwako,,,palo e e sa itsiweng kgotsa masaitsiweng,,,nomoro ye e sa tsebjego,,,,palo e sa tsejweng,,,nomboro i sa ḓivhei,,,,,nomboro-yimbe,,,
dsac_multi_math_00940,up,,,,op,,,,phezulu,,,,phezulu,,,,,etulu,,,,,phezulu,,,godimo,,,godimo,,,,hodimo,,,nṱha,,,,,henhla,,,
dsac_multi_math_00941,up to,,,,tot,,,,uzufike ku,,,,ukuya kuma,,,,,kuya ku,,,,,kufika ku,,,go fitlha go,,,go fihla go,go fihla ka,,,ho fihlela ho,,,-swika kha,,,,,ku fika eka,,,
dsac_multi_math_00942,upwards,ascending,,,boontoe,,,,ngokwenyuka,ekhuphukayo,,,enyukayo,ukuya phezulu,,,,kwenyuka,kuyetulu,,,,-khuphukako,-phakamako,-nyukako,go ya godimo,,,go ya godimo,go namelela,,,ho ya hodimo,,,-gonyisa,ya nṱha,vhunṱha,,,ku ya ehenhla,hi ku tlakuka,hi ku gonya,
dsac_multi_math_00943,use v.,,,,gebruik,,,,sebenzisa,,,,sebenzisa,,,,,kusetjentiswa,,,,,sebenzisa,,,dirisa,,,šomiša,diriša,,,sebedisa,,,shumisa,,,,,tirhisa,,,
dsac_multi_math_00944,value,,,,waarde,,,,inani,,,,ixabiso,,,,,bungako,linani,,,,ubungako,,,bolengpalo,,,boleng,,,,boleng,,,ndeme,veḽu,,,,ntsengo,nkoka,,
dsac_multi_math_00945,vertex <pl vertices>,,,,hoekpunt,,,,isicongo,ichopho,,,incam,,,,,sicongo,,,,,itlobo,ipente,,ntlhana,,,ntlha,,,,kgutlo moo mahlakore a kopanang,,,ṱhodzi,,,,,nthodzwi,vhethekisi,,
dsac_multi_math_00946,vertical,,,,vertikaal,,,,-the mpo,,,,emi nkqo,,,,,mile ngco,mile mpo,,,,kujama rwe,,,tsepamo kgotsa tsepameng,,,tsepamego,,,,tsepameng,,,vhulapfu,nṱha-fhasi,vethikhaḽa,,,ku yima thwixi,ku yima dzi,,
dsac_multi_math_00947,vertical addition,,,,vertikale optelling,,,,ukubala ngokwenyuka,,,,udibaniso olubheka ezantsi,,,,,kungeta lokumilengco,,,,,ukuhlanganisa ngokwehla,,,tlhakanyotsepamo,,,tlhakanyotsepamo,,,,kopanyo ka ho tsepama,,,ṱanganyisa ha u tsisa,,,,,nhlanganiso wo thwixi,,,
dsac_multi_math_00948,volume,,,,volume,,,,umthamo,,,,umthamo,ubunzulu,,,,ngumtsamo,,,,,umthamo,,,mothama,bolumu,,bolume,,,,mothamo,,,voḽumu,vhungomu,,,,vundzeni,vholumo,,
dsac_multi_math_00949,watch n.,,,,polshorlosie,,,,iwashi,,,,iwotshi,,,,,liwashi,,,,,iwatjhi,,,tshupanako,,,sešupanako,,,,watjhe,,,watshi,tsumbatshifhinga,,,,wachi,xikomba-nkarhi,,
dsac_multi_math_00950,Wednesday,,,,Woensdag,,,,uLwesithathu,,,,uLwesithathu,,,,,Lesitsatfu,,,,,Lesithathu,,,Laboraro,,,Laboraro,,,,Laboraro,,,Ḽavhuraru,,,,,Ravunharhu,,,
dsac_multi_math_00951,week,,,,week,,,,isonto,,,,iveki,,,,,liviki,,,,,iveke,,,tshipi,beke,,beke,,,,beke,,,vhege,,,,,vhiki,,,
dsac_multi_math_00952,weekday,,,,weeksdag,,,,usuku esontweni,,,,usuku lweveki,,,,,lilanga evikini,,,,,amalanga waphakathi neveke,,,garegabeke kgotsa garegatshipi,,,letšatši la beke,,,,letsatsi la beke,hara beke,,vhukati ha vhege,,,,,masiku ya xikarhi ka vhiki,,,
dsac_multi_math_00953,weekend,,,,naweek,,,,impelasonto,,,,impela-veki,,,,,imphelasontfo,imphelaviki,,,,ipelaveke,,,bokhutlo jwa beke,mafelo a beke,,mafelelo a beke,,,,mafelo a beke,,,mafhelo a vhege,,,,,ku hela ka vhiki,wikende,,
dsac_multi_math_00954,weigh,,,,weeg,,,,-kala,,,,veyisha,,,,,kala,,,,,kala,,,lekanya,bega,kala,kala,ela,,,ho metha,,,-kala,u lemela,,,,pima,,,
dsac_multi_math_00955,weight,,,,massa,gewig,,,isisindo,,,,ubunzima,,,,,sisindvo,,,,,ubudisi,,,boima,bokete,,boima,,,,boima,,,tshileme,,,,,ntiko,,,
dsac_multi_math_00956,whole,,,,heel,geheel,,,okuphelele,,,,epheleleyo,,,,,phelele,konkhe,,,,phelele,,,gotlhe,otlhe,botlhe (-tlhe),ka moka,,,,e tletseng,ka botlalo,,-oṱhe,,,,,hinkwavo,,,
dsac_multi_math_00957,wide,,,,wyd,,,,-banzi,,,,banzi,,,,,banti,,,,,-banzi,,,bulegileng,atlhameng,,ahlama,,,,batsi,sephara,,ṱanḓavhuwa,matungo,,,,anama,,,
dsac_multi_math_00958,winter,,,,winter,,,,ubusika,,,,ubusika,,,,,busika,,,,,ubusika,,,mariga,,,marega,,,,mariha,,,vhuriha,,,,,vuxika,xixika,,
