id,eng__001,eng__002,eng__003,afr__001,afr__002,afr__003,tsn__001,tsn__002,tsn__003,tsn__004,nso__001,nso__002,nso__003,nso__004,nso__005,nso__006,nso__007,nso__008,sot__001,sot__002,sot__003,sot__004
dsac_ns_sotho_01545,natural rubbish,,,natuurlike afval,,,leswe la tlholego,matlakala a tlholego,,,tšhila ya tlhago,,,,,,,,matlakala a tlhaho,,,
dsac_ns_sotho_01546,natural science,,,natuurwetenskap,,,thutabonetetshitlholego,,,,thutamahlaletlhago,,,,,,,,thuto ya mahlale,,,
dsac_ns_sotho_01547,natural ventilation,,,natuurlike ventilasie,,,kelomowatlholego,,,,tshenyo moya ya tlhago,,,,,,,,potoloho ya moya ka tlhaho,,,
dsac_ns_sotho_01548,nature {life},,,natuur,,,tlhago,,,,tlhago,,,,,,,,tlhaho,,,
dsac_ns_sotho_01549,nature {character of e.g. a person},,,geaardheid,,,mokgwa,semelo,,,tlhago,semelo,,,,,,,semelo,,,
dsac_ns_sotho_01550,nature reserve,,,natuurreservaat,,,serapa sa tlhago,,,,bolotatlhago,,,,,,,,polokelo ya tsa tlhaho,,,
dsac_ns_sotho_01551,navel,belly button,,naeltjie,,,khubu,mohubu,,,mokhubo,mokhuba,,,,,,,mokgubu,,,
dsac_ns_sotho_01552,neck,,,nek,,,molala,thamo,,,molala,,,,,,,,molala,,,
dsac_ns_sotho_01553,necklace,,,halssnoer,,,sebaga,lebenyane,lotlwana,talama,pheta,sefaga,,,,,,,sefaha,,,
dsac_ns_sotho_01554,nectar,,,nektar,,,matute a a botshe,,,,tsina,manopi,bolopi,,,,,,lero,,,
dsac_ns_sotho_01555,nerve,,,senuwee,,,mothapo,,,,mothapo,mogalatšhika,,,,,,,mothapokutlo,,,
dsac_ns_sotho_01556,nervous system,,,senustelsel,,,thulaganyo ya methapo,,,,tsela ya megalatšhika,tsela ya methapo,,,,,,,tshebetso ya methapokutlo,,,
dsac_ns_sotho_01557,nest,,,nes,,,sentlhaga,,,,sehlaga,,,,,,,,sehlaha,,,
dsac_ns_sotho_01558,net n.,,,net,,,makopanelofaratlhatlha,,,,marangrang,nete,,,,,,,letanta,,,
dsac_ns_sotho_01559,net-like pattern {e.g. blood vessel},,,netagtige patroon,,,mafaratlhatlha,popegomafaratlhatlha,,,bokalelokwa,bokannete,,,,,,,e botanta,,,
dsac_ns_sotho_01560,net vein,,,net-aar,,,mothapofaratlhatlha,,,,tšhikabokalelokwa,tšhikabokannete,,,,,,,mothatswana o marangrang,,,
dsac_ns_sotho_01561,network {computers},,,netwerk,,,kgokagano,,,,netweke,,,,,,,,marangrang,,,
dsac_ns_sotho_01562,neutral adj. {electricity},,,neutraal,,,-magareng,,,,ya magareng,nyutherale,,,,,,,e mahareng,e nyuterale,,
dsac_ns_sotho_01563,neutral adj. {general},,,neutraal,,,-magareng,,,,nyutherale,,,,,,,,e nyuterale,,,
dsac_ns_sotho_01564,neutral adj. {mechanics},,,neutraal,,,-magareng,,,,ya magareng,nyutherale,,,,,,,nyuterale,,,
dsac_ns_sotho_01565,neutral n. {electricity},neutral wire,neutral conductor,neutrale geleier,nuldraad,,bothalemagareng,,,,ya magareng,nyutherale,,,,,,,sefitisi se nyuterale,,,
dsac_ns_sotho_01566,neutral axis,,,neutrale aslyn,,,molamagareng,,,,eksisi ya magareng,eksisi ya nyuthrale,nyutherale ekisisi,,,,,,ase e nyuterale,,,
dsac_ns_sotho_01567,neutralisation {chemistry},,,neutralisasie,,,timola,,,,peomagareng,,,,,,,,ho nyuteralaeza,nyuteralafatso,,
dsac_ns_sotho_01568,neutralise,,,neutraliseer,,,timola,,,,bea magareng,fetša maatla,,,,,,,nyuteralaeza,,,
dsac_ns_sotho_01569,neutral solution {chemistry},,,neutrale oplossing,,,seremagareng,,,,solušene ya magareng,,,,,,,,mokedikedi o nyuterale,mokedikedi o mahareng,,
dsac_ns_sotho_01570,neutral substance {physics},,,neutrale stof,,,seremagareng,,,,selo sa magareng,selo sa nyutherale,,,,,,,ntho e nyuterale,,,
dsac_ns_sotho_01571,neutral wire {electricity},,,neutrale draad,,,bothalemagareng,,,,lethale la magareng,lethale la nyuterale,,,,,,,terata e nyuterale,,,
dsac_ns_sotho_01572,newt,,,watersalamander,,,kgantlapane,,,,nyuthe,sekamokgaditswana sa go phela meetseng le nageng,,,,,,,nyute,,,
dsac_ns_sotho_01573,newton,,,newton,,,nyutone,,,,newton,nyuthone,,,,,,,nyuthone,,,
dsac_ns_sotho_01574,niacin,nicotinic acid,,niasien,,,niasene,bokgakga,,,nayasine,,,,,,,,esiti e bokwadi,esete e bokwadi,,
dsac_ns_sotho_01575,nickel,,,nikkel,,,nnikele,,,,nikhele,,,,,,,,nikele,,,
dsac_ns_sotho_01576,night,,,nag,,,bosigo,,,,bošego,,,,,,,,bosiu,,,
dsac_ns_sotho_01577,night animal,,,nagdier,,,phologolo ya bosigo,,,,phoofolo ya bošego,,,,,,,,phoofolo ya bosiu,,,
dsac_ns_sotho_01578,nipple,,,tepel,,,tlhoko,thoba,,,tlhoko,,,,,,,,tlhoko,mmele,,
dsac_ns_sotho_01579,nitric acid,,,salpetersuur,,,esiti ya naeteriki,,,,naethrikesiti,,,,,,,,esiti ya nitriki,,,
dsac_ns_sotho_01580,nitrogen,,,stikstof,,,naeterojene,,,,naethrotšene,,,,,,,,naeterojene,,,
dsac_ns_sotho_01581,nocturnal,,,nagtelik,,,bosigo,,,,ya bošego,,,,,,,,ya bosiu,,,
dsac_ns_sotho_01582,node,,,nodus,,,noko,,,,senoko,,,,,,,,noko,,,
dsac_ns_sotho_01583,non-conductor,,,niegeleier,,,tlhokaphetisi,,,,ya go se nsoše mollo,,,,,,,,e sa fetising motlakase,,,
dsac_ns_sotho_01584,non-living,,,nielewend,,,tlhokatshelo,,,,ya go se phele,,,,,,,,e sa pheleng,,,
dsac_ns_sotho_01585,nonmagnetic substance,,,nie-magnetiese stof,,,seretlhokakgogedi,,,,selohlokamaknete,sehlokamaknete,,,,,,,ntho e sa hoheleheng,,,
dsac_ns_sotho_01586,nonmetallic adj.,,,niemetaalagtig,,,tlhokasemmetale,,,,e se go ya tšhipi,e sego ya methale,,,,,,,e seng botshepe,,,
dsac_ns_sotho_01587,non-renewable resource,,,niehernubare hulpbron,,,motswedi-tlhokantšhwafatso,,,,methopokhwelelaruri,,,,,,,,mohlodi o sa ntjhafatseheng,,,
dsac_ns_sotho_01588,north,,,noord,,,bokone,,,,leboa,,,,,,,,leboya,,,
dsac_ns_sotho_01589,north-east,,,noordoos,,,bokonebotlhaba,,,,leboabohlabela,,,,,,,,leboya botjhabela,,,
dsac_ns_sotho_01590,north pole,,,noordpool,,,ntlhabokone,tshupabokone,,,ntlha ya leboa ya lefase,phoulo ya leboa ya lefase,,,,,,,ntlha leboya,,,
dsac_ns_sotho_01591,north-seeking pole,north pole,,noordsoekende pool,noordpool,,ntlhana bokone,tshupabokone,,,ntlha ya maknete ya leboa,,,,,,,,ntlha ya leboya,ntlha tshupa leboya,,
dsac_ns_sotho_01592,north-west,,,noordwes,,,bokonebophirima,,,,leboabodikela,leboabosobela,,,,,,,leboya bophirima,,,
dsac_ns_sotho_01593,nose,,,neus,,,nko,,,,nko,,,,,,,,nko,,,
dsac_ns_sotho_01594,nostril,,,neusgat,,,lerobanko,,,,lešobana la nko,,,,,,,,lesobana la nko,,,
dsac_ns_sotho_01595,nuclear energy,nuclear power,,kernenergie,kernkrag,,maatla a nyutlilea,,,,enetši ya nyutleliara,maatla a nyutleliara,,,,,,,matla a nyutleleya,,,
dsac_ns_sotho_01596,nuclear power station,,,kernkragsentrale,,,seteišene sa maatla a nyutlilea,,,,seteišene sa maatla {enetši} a nyutleliara,,,,,,,,seteishene sa matla a nyutleleya,,,
dsac_ns_sotho_01597,nursery,,,kwekery,,,botlhogisetso,,,,bomedišetšo,,,,,,,,sethopong,,,
dsac_ns_sotho_01598,nutrient {plants/animals},,,voedingstof,,,kotla,,,,bomedišetšo,,,,,,,,sejwana,sejophepo,,
dsac_ns_sotho_01599,nutrition,,,voeding,,,kotlo,,,,dijophepo,nyuthireiti,,,,,,,phepo,kotlo,,
dsac_ns_sotho_01600,nutritious adj.,,,voedsaam,,,-otlang,,,,phepo,nyuthirišiase,,,,,,,e phepo,,,
dsac_ns_sotho_01601,nylon,,,nylon,,,naelone,,,,naelone,,,,,,,,naelone,,,
dsac_ns_sotho_01602,nymph,,,nimf,papie,,mokone,,,,nimfi,,,,,,,,bookgolane,,,
dsac_ns_sotho_01603,oak,,,eikehout,,,ouku,,,,ouko,eiki,,,,,,,ouku,,,
dsac_ns_sotho_01604,oak tree,,,akkerboom,,,setlhare sa ouku,,,,mouko,moeki,,,,,,,sefate sa ouku,,,
dsac_ns_sotho_01605,object,,,voorwerp,,,selo,,,,selo,nto,,,,,,,ntho,,,
dsac_ns_sotho_01606,oblique,,,skuins,,,sekame,,,,sekamego,opiliki,obliki,,,,,,e tshekaletseng,,,
dsac_ns_sotho_01607,observation,,,waarneming,,,kelotlhoko,,,,temogo,kelohloko,tsitsinkelo,,,,,,tjhebisiso,,,
dsac_ns_sotho_01608,observe v.,,,waarneem,,,ela tlhoko,,,,lemoga,ela hloko,tsitsinkela,,,,,,shebisisa,,,
dsac_ns_sotho_01609,occupation,,,beroep,,,tiro,,,,mošomo,,,,,,,,mosebetsi,,,
dsac_ns_sotho_01610,ocean,,,oseaan,see,,lewatle,,,,lewatle,,,,,,,,lewatlehadi,,,
dsac_ns_sotho_01611,offline {computers},,,van lyn af,ongekoppel,,kgaogokgokagano,,,,ofolaene,,,,,,,,ntle le kgokelo,,,
dsac_ns_sotho_01612,ohm,,,ohm,,,ohm,,,,ohm,,,,,,,,ohm,,,
dsac_ns_sotho_01613,oil,,,olie,,,oli,,,,makhura,oli,,,,,,,oli,,,
dsac_ns_sotho_01614,oil refinery,,,olieraffinadery,,,bodirelo-oli,,,,bohlwekišetšo bja makhura{oli},,,,,,,,tlhwekisisong ya oli,,,
dsac_ns_sotho_01615,oil stain,,,olievlek,,,kolo ya oli,,,,sepatso sa makhura{oli},,,,,,,,letheba la oli,,,
dsac_ns_sotho_01616,oil tanker,,,olietenkskip,,,sekepe sa oli,,,,sekeperwalamakhura,sekeperwalaoli,sekepesepetšamakhura{oli},,,,,,sekepe sa oli,,,
dsac_ns_sotho_01617,olive,,,olyf,,,motlhware,,,,mehlware,seenywa sa mehlware,,,,,,,mohlware,,,
dsac_ns_sotho_01618,omnivore,,,omnivoor,alleseter,,sejagotlhe,,,,phoofolo sephela ka nama le bjang,sejatšotlhe,,,,,,,sejatsohle,,,
dsac_ns_sotho_01619,onion,,,ui,,,eiye,,,,eiye,anyanese,,,,,,,eiye,,,
dsac_ns_sotho_01620,online {computers},,,gekoppel,,,golagane,gokagana,,,kgokaganego,onilaene,,,,,,,kgokelo,,,
dsac_ns_sotho_01621,opaque,,,opaak,,,sesirapono,,,,e sa bonagalego,,,,,,,,e sa bonaletseng,,,
dsac_ns_sotho_01622,open field,,,oop veld,,,naga,leboa,,,lebala,molala,mogola,,,,,,lepalapala,,,
dsac_ns_sotho_01623,open fire,,,oop vuur,,,molelontle,,,,tlhaga,hlaga,,,,,,,hlaha,,,
dsac_ns_sotho_01624,opening,,,opening,,,phatlha,,,,lešoba,,,,,,,,lesoba,,,
dsac_ns_sotho_01625,orange,,,lemoen,,,namune,,,,namune,,,,,,,,lamunu,,,
dsac_ns_sotho_01626,orchard,,,vrugteboord,,,tshimo ya maungo,,,,serapa sa dikenywa,serapa sa dienywa,otšhate,,,,,,serapa sa ditholwana,,,
dsac_ns_sotho_01627,ore,,,erts,,,lenya,,,,borale,,,,,,,,manya,,,
dsac_ns_sotho_01628,organic food,,,organiese voedsel,,,dijo-tlhokakhabone,,,,dijotšweletšwa ka tlhago,,,,,,,,dijo tse hlokang khabone,,,
dsac_ns_sotho_01629,organism,,,organisme,,,setshedinnyennye,,,,sephedi,,,,,,,,sephedi,,,
dsac_ns_sotho_01630,original,,,oorspronklike,,,tshimologo,,,,ya mathomo,ya setlogo,setlogong,,,,,,ya mantlha,ya sethato,,
dsac_ns_sotho_01631,ornament,,,ornament,,,sekgabisi,,,,sekgabiši,,,,,,,,mokgabiso,,,
dsac_ns_sotho_01632,oscillate v.,,,ossilleer,,,akgaakga,,,,go ya pele le morago,,,,,,,,ho ya pele le morao,,,
dsac_ns_sotho_01633,oscillating adj.,,,ossillerend,,,-akgaakgegang,,,,ye e yago pele le morago,,,,,,,,e yang pele le morao,,,
dsac_ns_sotho_01634,ostrich,,,volstruis,,,ntšhwe,,,,mpšhe,,,,,,,,mpshe,,,
dsac_ns_sotho_01635,outer diameter,,,buitediameter,,,molagarentle,,,,molagare wa ka ntle,,,,,,,,dayametha ya bokantle,,,
dsac_ns_sotho_01636,outer shell,,,kors,,,llagantle,,,,bogodimo bja lefase,,,,,,,,bokahodimo ba lefatshe,,,
dsac_ns_sotho_01637,outer space,,,buitenste ruimte,buiteruimte,,lefaufau,,,,lefaufau,,,,,,,,sepakapaka,,,
dsac_ns_sotho_01638,outlet,,,afvoerpyp,uitlaat,,mosele,peipi,,,kišantle,seišantle,,,,,,,sentsha,kotopo,,
dsac_ns_sotho_01639,outlet point,,,uitlaatpunt,afvoerpunt,,kgorontshetsantle,,,,ntlha ya kišantle,ntlha ya seišantle,,,,,,,ntlha ya sentsha,ntlha ya kotopo,,
dsac_ns_sotho_01640,output,,,uitvoer,lewering,,ntshetsontle,,,,bokgoni bja tšweletšo ya mošomo,,,,,,,,sephetho,,,
dsac_ns_sotho_01641,output component,,,leweringskomponent,,,sediriswa sa ntshetsontle,,,,sethotšweletšibokgonitšho mo,karolwana ya bokgoni bja tšweletšo ya mošomo,,,,,,,sentshasephetho,,,
dsac_ns_sotho_01642,outside,,,buitekant,,,kwa ntle,,,,ka ntle,,,,,,,,kantle,,,
dsac_ns_sotho_01643,oval adj.,,,ovaal,,,motopo,popego-lee,,,ya bolee,ya bosele,bokalee,,,,,,e motopo,,,
dsac_ns_sotho_01644,ovary,,,eierstok,,,popelo,,,,sešego sa mae,obare,,,,,,,popelo,,,
dsac_ns_sotho_01645,oven,,,oond,,,bobesetso,onto,,,onto,obene,,,,,,,leupa,onto,,
dsac_ns_sotho_01646,overcast adj.,,,betrokke,,,go thibile,,,,go thiba{pipa} ga maru,,,,,,,,maru a thibile,le sithabetse,,
dsac_ns_sotho_01647,overnight,,,oornag,,,mo bosigong,bosigojotlhe,,,mo bošegong,serobalela,,,,,,,bosiu bohle,,,
dsac_ns_sotho_01648,overpopulated,,,oorbevolk,,,bontsiphetelela,,,,pitlagano,,,,,,,,tshubuhlellano,,,
dsac_ns_sotho_01649,overweight,,,oorgewig,,,boimaphetelela,,,,mafetlhefetlhe,,,,,,,,ho nona haholo,,,
dsac_ns_sotho_01650,overwhelm,,,oorweldig,,,phophoma,khurumetsa,,,go kukega maikutlo ka lethabo,,,,,,,,hlolla,,,
dsac_ns_sotho_01651,ovule,,,kiemsel,,,leenyana,,,,leana,obiule,obiyule,,,,,,lehe le sa nontshwang,,,
dsac_ns_sotho_01652,ovum,,,ovum,,,lee,,,,lee,obamo,,,,,,,lehe,,,
dsac_ns_sotho_01653,owl,,,uil,,,morubisi,,,,leribiši,makgotlo,,,,,,,sephoko,morubisi,,
dsac_ns_sotho_01654,oxide,,,oksied,,,okosaete,,,,okisaete,,,,,,,,oksaete,,,
dsac_ns_sotho_01655,oxygen,,,suurstof,,,okosijene,,,,oksitšene,,,,,,,,oksijene,,,
dsac_ns_sotho_01656,oyster,,,oester,,,kgetla,,,,kgetla,,,,,,,,kgetla,,,
dsac_ns_sotho_01657,ozone,,,osoon,,,osoune,,,,osoune,ozoune,,,,,,,ozouno,,,
dsac_ns_sotho_01658,ozone-friendly adj.,,,osoonvriendelik,,,-amogelang osoune,,,,ye e sa senyego ozuone,,,,,,,,e sa senyeng ozouno,,,
dsac_ns_sotho_01659,ozone layer,,,osoonlaag,,,llaga ya osoune,,,,llaga ya ozoune,,,,,,,,moalo wa ozouno,lera la ozouno,,
dsac_ns_sotho_01660,packaging,,,verpakking,,,sephuthelo,,,,sephuthedi,,,,,,,,sephuthela,,,
dsac_ns_sotho_01661,pad,,,kussing,,,bogato,,,,lešogo,bofora,,,,,,,maro,,,
dsac_ns_sotho_01662,paint n.,,,verf,,,pente,,,,pente,,,,,,,,pente,,,
dsac_ns_sotho_01663,paint brush,,,verfkwas,,,boraše ba pente,,,,poratšhe ya pente,,,,,,,,kwase,,,
dsac_ns_sotho_01664,palm tree,,,palmboom,,,palema,,,,mopalema,,,,,,,,sefate sa palema,,,
dsac_ns_sotho_01665,panda,,,panda,,,panda,,,,phanta,phanda,,,,,,,panda,,,
dsac_ns_sotho_01666,panel,,,paneel,,,phanele,,,,phanele,,,,,,,,phanele,papetla,,
dsac_ns_sotho_01667,panelled adj.,,,met panele,paneel,,-phanele,,,,phanetšwego,,,,,,,,papetla e dikarolwana,,,
dsac_ns_sotho_01668,panel pin,,,paneelspyker,,,phini ya phanele,,,,dipikišana tša phanele,,,,,,,,sepekerana sa phanele,,,
dsac_ns_sotho_01669,paper,,,papier,,,pampiri,,,,lephephe,pampiri,,,,,,,pampiri,,,
dsac_ns_sotho_01670,paperweight,,,papiergewig,,,setshegetsa pampiri,,,,boimapampiri,boimalephephe,,,,,,,sepitlapampiri,,,
dsac_ns_sotho_01671,parachute,,,valskerm,,,pharatšhute,,,,pharatšhute,sephasedi,,,,,,,pharashute,,,
dsac_ns_sotho_01672,paraffin,,,paraffien,,,parafene,,,,parafene,pharafene,makhura,,,,,,parafini,,,
dsac_ns_sotho_01673,paraffin stove,,,paraffienstofie,,,setofo sa parafene,,,,setofo sa parafene,setofo sa pharafene,,,,,,,setofo sa parafini,,,
dsac_ns_sotho_01674,parallax,,,parallaks,,,boemopono,,,,pharalakse,,,,,,,,pharalaks,,,
dsac_ns_sotho_01675,parallel {e.g. lines},,,parallel,ewewydig,,bapileng,,,,bapetšego,,,,,,,,bapileng,,,
dsac_ns_sotho_01676,parallel {electricity},,,in parallel,parallel verbind,,bapileng,,,,moela wa mohlagase wo o sa tsenelanego,,,,,,,,bapileng,,,
dsac_ns_sotho_01677,parallel slits,,,parallelle gleuwe,,,mapeka a a bapileng,,,,maphaga a a bapetšego,matlere a a bapetšego,,,,,,,maphekga a bapileng,,,
dsac_ns_sotho_01678,parallel veins {leaves},,,parallelle are,ewewydige are,,mothapomabapi,,,,tšhikatlakalabapela,,,,,,,,methatswana e bapileng,,,
dsac_ns_sotho_01679,parasite,,,parasiet,,,motlhampepe,pharasaete,,,pharasaete,phelakadingwe,,,,,,,sephela ka tse ding,mohlampepe,,
dsac_ns_sotho_01680,parent,,,ouer,,,motsadi,,,,motswadi,,,,,,,,motswadi,,,
dsac_ns_sotho_01681,parental adj.,,,ouerlik,ouer,,botsadi,,,,ya botswadi,,,,,,,,ya botswadi,,,
dsac_ns_sotho_01682,parental care,,,ouersorg,,,tlhokomelo ya botsadi,,,,tlhokomelo ya botswadi,,,,,,,,tlhokomelo ya botswadi,,,
dsac_ns_sotho_01683,parent plant,,,moederplant,,,sejalotsadi,,,,mohlaremogolo,semelagolo,,,,,,,semela sa mantlha,,,
dsac_ns_sotho_01684,particle,,,deeltjie,,,karolwana,,,,setsekana,,,,,,,,phatikele,karolwana,,
dsac_ns_sotho_01685,paste n.,,,gom,,,sekgomaretsi,,,,semamaretši,sekgomaretši,,,,,,,sekgomaretsi,,,
dsac_ns_sotho_01686,paste v.,,,plak,,,kgomaretsa,,,,kgomaretša,mamaretša,,,,,,,kgomaretsa,,,
dsac_ns_sotho_01687,pattern,,,patroon,,,paterone,,,,poeletšomokgwatee,phethene,,,,,,,paterone,,,
dsac_ns_sotho_01688,patterned adj. {e.g. animal skin},,,bont,,,-dipaterone,,,,ya mabala,ya marothontho,,,,,,,e ditema,,,
dsac_ns_sotho_01689,paw,,,poot,,,leroo,,,,borofa,,,,,,,,leoto la sebata,,,
dsac_ns_sotho_01690,peach,,,perske,,,perekisi,,,,perekisi,,,,,,,,perekisi,,,
dsac_ns_sotho_01691,peach blossom,,,perskebloeisel,,,leloba la perekisi,,,,letšoba la perekisi,leloba la perekisi,,,,,,,palesa ya perekisi,,,
dsac_ns_sotho_01692,peach tree,,,perskeboom,,,setlhare sa perekisi,,,,moperekisi,,,,,,,,sefate sa perekisi,,,
dsac_ns_sotho_01693,peanut,,,grondboon,,,letonkomane,,,,make,tloo,,,,,,,letokomane,,,
dsac_ns_sotho_01694,pear,,,peer,,,pere,,,,pšere,piere,,,,,,,pere,,,
dsac_ns_sotho_01695,peck v.,,,pik,,,kobota,,,,kopa,kopola,kobola,,,,,,kobola,,,
dsac_ns_sotho_01696,pedestal grinder,,,voetstukslyper,,,keraentara e e mo letshegong,,,,kraentara ya go kgomeretšwa fase,,,,,,,,tshilo ya leoto,,,
dsac_ns_sotho_01697,peel n.,,,skil,,,letlapi,,,,lekgatha,letlakala,,,,,,,lekgapetla,,,
dsac_ns_sotho_01698,peel v.,,,skil,,,obola,,,,tlebola,ebola,phila,kgapolotša,,,,,ebola,,,
dsac_ns_sotho_01699,pelican,,,pelikaan,,,kukara,phelikene,,,kukura,phelikhene,,,,,,,phelikhen,,,
dsac_ns_sotho_01700,pelt,,,pels,,,letlalo,,,,letlaloboya,mokgopa,mokgopha,,,,,,lekoko,,,
dsac_ns_sotho_01701,pen {animals},,,kamp,,,lesakana,,,,lešakana,,,,,,,,lesaka,,,
dsac_ns_sotho_01702,pendulum,,,slinger,pendulum,,seleketlhi,,,,tekeledi,phentulamo,phendulamo,,,,,,phendulamo,,,
dsac_ns_sotho_01703,penguin,,,pikkewyn,,,phenkwine,,,,phenkhwini,,,,,,,,phenguine,,,
dsac_ns_sotho_01704,perch v. {birds},,,gaan sit,,,kotama,,,,tsokama,kotama,,,,,,,tsorama,,,
dsac_ns_sotho_01705,permanent,,,permanent,,,leruri,,,,sa mmaruri,,,,,,,,leruri,,,
dsac_ns_sotho_01706,perspex <trademark>,,,perspex,,,sekagalase,,,,plastikibokagalase,,,,,,,,phespekse,,,
dsac_ns_sotho_01707,perspiration,,,sweet,,,mofufutso,,,,plastikibokagalase,phlastikibokagalase,phesphekse,,,,,,mofufutso,,,
dsac_ns_sotho_01708,perspire v.,,,sweet,,,fufula,,,,fufulelwa,,,,,,,,fufulelwa,,,
dsac_ns_sotho_01709,pest,,,pes,,,sesenyi,,,,sesenyi,selomi,sejedi,,,,,,sesenyi,,,
dsac_ns_sotho_01710,pesticide,,,pesdoder,,,sebolayadisenyi,,,,sebolayadisenyi,sebolayadilomi,phestisaete,,,,,,tjhefu ya disenyi,,,
dsac_ns_sotho_01711,pestilence,,,pestilensie,,,leroborobo,,,,leuba,leroborobo,,,,,,,sewa,,,
dsac_ns_sotho_01712,pet,,,troeteldier,,,mootlwana,,,,seruiwaratwa,,,,,,,,seotlwana,,,
dsac_ns_sotho_01713,petal,,,kroonblaar,,,phetale,,,,poubala,phathale,,,,,,,phetale,,,
dsac_ns_sotho_01714,petiole,,,blaarstingel,,,lenono,,,,phethiole,,,,,,,,lenono,,,
dsac_ns_sotho_01715,petrol,,,petrol,brandstof,,lookwane,peterole,,,phethrole,,,,,,,,peterole,,,
dsac_ns_sotho_01716,petrol pump,,,petrolpomp,,,pompo ya lookwane,pompo ya peterole,,,pompo ya phethrole,,,,,,,,pompo ya peterole,,,
dsac_ns_sotho_01717,pharmacy,chemist,,apteek,,,melemong,khemising,,,khemese,,,,,,,,khemisi,,,
dsac_ns_sotho_01718,phenol formaldehyde resin,,,fenolformaldehied,,,seemelelabolelo,sepalelamolelo,,,borekhu bja finolfomaltehaete,borekhu bja finolfomaldehaede,,,,,,,boroku ba fenol fomaldehaede,,,
dsac_ns_sotho_01719,phosphate,,,fosfaat,,,fosofeiti,,,,fosfeite,,,,,,,,fosfeiti,,,
dsac_ns_sotho_01720,phosphorus,,,fosfor,,,foseforase,,,,fosferase,,,,,,,,fosforase,,,
dsac_ns_sotho_01721,photograph,,,foto,,,setshwantsho,,,,senepe,fotho,,,,,,,foto,senepe,,
dsac_ns_sotho_01722,photosynthesis,,,fotosintese,,,seitirelanjo,sejalo,,,boitirelodijo bja mehlare ka mahlasedi,phothosinthesisi,,,,,,,fotosinthesisi,,,
dsac_ns_sotho_01723,physical,,,fisiek,,,senama,,,,sebopego,leemo la mmele,,,,,,,ya mmele,,,
dsac_ns_sotho_01724,physical {physics},,,fisies,,,bofisika,,,,ya fisikhale,,,,,,,,ya fiziksi,,,
dsac_ns_sotho_01725,physical development,,,fisieke ontwikkeling,,,kgolommele,,,,kgolo ya mmele,,,,,,,,kgolo ya mmele,,,
dsac_ns_sotho_01726,physical science,,,natuurkunde,fisika,,bonetetshi,fisika,,,fisikhalesaense,thutamahlalehlokaphelo,,,,,,,fizikhale saense,,,
dsac_ns_sotho_01727,physics,,,fisika,,,fisika,,,,fisikse,thutaboemotšhomogodimo fase,,,,,,,fiziksi,,,
dsac_ns_sotho_01728,picture,,,prent,,,setshwantsho,,,,seswantšho,,,,,,,,setshwantsho,,,
dsac_ns_sotho_01729,pie chart,,,sektorkaart,,,papetlaphae,,,,phaetšhate,,,,,,,,tjhate ya phae,,,
dsac_ns_sotho_01730,pig,swine,,vark,,,kolobe,,,,kolobe,,,,,,,,kolobe,fariki,,
dsac_ns_sotho_01731,pigeon,,,posduif,,,leeba,lephoi,,,leeba,,,,,,,,leeba,,,
dsac_ns_sotho_01732,pigment,,,pigment,,,sebalafatsi,sebakammala,,,lebala,sefammala,,,,,,,sefammala,,,
dsac_ns_sotho_01733,pilchard,,,sardyn,,,tlhapi ya philitšhate,,,,philtšhate,,,,,,,,philtjhate,,,
dsac_ns_sotho_01734,pilot,,,loods,,,mofofisi,,,,mofofiši wa difofane,phaelote,,,,,,,mofofisi,,,
dsac_ns_sotho_01735,pin n.,,,speld,,,phini,setomedi,,,phini,,,,,,,,phini,sepele,,
dsac_ns_sotho_01736,pin v.,,,speld,,,tomela,,,,phina,,,,,,,,qhwaela,,,
dsac_ns_sotho_01737,pine,,,den,,,phaene,,,,phaene,,,,,,,,phaene,,,
dsac_ns_sotho_01738,pinion,,,kleinrat,,,karolwanakere,,,,phineone,,,,,,,,phainione,,,
dsac_ns_sotho_01739,pink,,,pienk,,,pinki,,,,pinki,pinke,,,,,,,pinki,,,
dsac_ns_sotho_01740,pipe,,,pyp,,,peipi,phaepe,,,phaephe,,,,,,,,peipi,,,
dsac_ns_sotho_01741,pipette,,,pipet,,,phaephenyana,peipinyana,phipete,,phiphete,,,,,,,,phiphethe,,,
dsac_ns_sotho_01742,piston,,,suier,,,pisetene,,,,phistene,phistone,,,,,,,phistene,,,
dsac_ns_sotho_01743,pivot,,,spil,,,pinagare,,,,tikologo,pinagare,phibote,phivote,,,,,ntlha potoloho,,,
dsac_ns_sotho_01744,placenta,,,plasenta,,,samorago,thari,motlhana,,mohlana,motse,plasentha,,,,,,thari,,,
dsac_ns_sotho_01745,plague,,,plaag,,,leroborobo,,,,leuba,,,,,,,,sewa,,,
dsac_ns_sotho_01746,plane n. {surface},,,vlak,,,lebala le le lekalekanang,patlelo,,,boalo,boikalo,,,,,,,motsitsa,,,
dsac_ns_sotho_01747,plane v.,,,skaaf,afvlak,,kafola,,,,lekanetša,,,,,,,,hohla,,,
dsac_ns_sotho_01748,plane n. {tool},,,skaaf,,,sekafo,,,,phleine,sekhafo,pleine,,,,,,poleine,,,
dsac_ns_sotho_01749,planet,,,planeet,,,polanete,,,,phlanete,planete,,,,,,,polanete,setsatsi,,
dsac_ns_sotho_01750,planing machine,planer,,skaafmasjien,,,sekafo,,,,motšhene wa go lekanetša,,,,,,,,motjhini o hohlang,,,
